employee_id,store_id,employee_name,role,hourly_wage_mxn,max_weekly_hours
E02404,S031,Blanca Jaimes Rael,Cashier,75,48
E02405,S031,Sara Corral,Stock,65,48
E02406,S031,Ing. Héctor Barreto,Cashier,75,48
E02407,S031,Silvano Jesús Rosas,Floor,70,48
E02408,S031,Dr. Adán Orta,Stock,65,48
E02409,S031,Dr. Mauricio Razo,Floor,70,48
E02410,S031,Rocío Saavedra,Cashier,75,48
E02411,S031,Mercedes de León Jaramillo,Supervisor,120,48
E02412,S031,Barbara Carrión,Stock,65,48
E02413,S031,Tomás Jos Melgar Roybal,Floor,70,48
E02414,S031,Carlos Reynoso Bétancourt,Cashier,75,48
E02415,S031,Cristal Serrano Vélez,Stock,65,48
E02416,S031,Barbara Elvia Mojica Soto,Floor,70,48
E02417,S031,Julia Hermelinda Zamudio,Floor,70,48
E02418,S031,Leonel López,Stock,65,48
E02419,S031,César Luis Miguel Berríos Véliz,Stock,65,48
E02420,S031,Dr. Mateo Tamez,Cashier,75,48
E02421,S031,Agustín Rodrígez,Stock,65,48
E02422,S031,Laura Marcela Sevilla Perales,Supervisor,120,48
E02423,S031,Isabela Dueñas Fierro,Floor,70,48
E02424,S031,Sr. Espartaco Mena,Supervisor,120,48
E02425,S031,Ing. Nayeli Cantú,Floor,70,48
E02426,S031,Sr. Jos Saucedo,Floor,70,48
E02427,S031,Jorge Chacón Niño,Stock,65,48
E02428,S031,Ana Luisa Villanueva Terrazas,Supervisor,120,48
E02429,S031,Dr. Cornelio Laboy,Stock,65,48
E02430,S031,Sra. Helena Soria,Customer Service,85,48
E02431,S031,Alicia Cortés Quintanilla,Floor,70,48
E02432,S031,Ing. Germán Reséndez,Stock,65,48
E02433,S031,Ramón José Porras Sánchez,Cashier,75,48
E02434,S031,Amelia María Elena Rodríquez,Floor,70,48
E02435,S031,Natividad Perla Paz Guardado,Supervisor,120,48
E02436,S031,Nicolás Clemente Moya,Stock,65,48
E02437,S031,Lic. Jacinto Sierra,Cashier,75,48
E02438,S031,Raúl Lorenzo Alba,Cashier,75,48
E02439,S031,Sessa Sisneros Sepúlveda,Customer Service,85,48
E02440,S031,Sra. Judith Peralta,Cashier,75,48
E02441,S031,Roberto Raúl Jimínez,Stock,65,48
E02442,S031,Esperanza Ruby Rendón,Cashier,75,48
E02443,S031,Lic. Eloisa Granado,Stock,65,48
E02444,S031,Andrés Pablo Samaniego,Floor,70,48
E02445,S031,Carmen Villalpando Arevalo,Cashier,75,48
E02446,S031,Juan Carlos Gonzalo Serrano Nevárez,Floor,70,48
E02447,S031,Sr. Lorenzo Nava,Supervisor,120,48
E02448,S031,Srita. Irene Quiroz,Floor,70,48
E02449,S031,Augusto Gallardo,Cashier,75,48
E02450,S031,Isabela Camila Ceja,Stock,65,48
E02451,S031,Marisol Indira Sánchez Sanabria,Cashier,75,48
E02452,S031,Indira Guerrero Barajas,Floor,70,48
E02453,S031,Emilia Marisol Alvarez Caldera,Supervisor,120,48
E02454,S031,Teresa Barbara Orta Terrazas,Stock,65,48
E02455,S031,Reynaldo Ignacio Olivo Escalante,Stock,65,48
E02456,S031,Pilar Violeta Armendáriz Olivárez,Stock,65,48
E02457,S031,Ing. Susana Alvarado,Supervisor,120,48
E02458,S031,Alejandra Echeverría Menéndez,Floor,70,48
E02459,S031,Dr. Francisco Javier Mondragón,Customer Service,85,48
E02460,S031,Reina Valle Briseño,Stock,65,48
E02461,S031,Reina Blanca Vargas Rendón,Cashier,75,48
E02462,S031,Dra. Rosalia Colunga,Cashier,75,48
E02463,S031,Sr. Benito Archuleta,Floor,70,48
E02464,S031,Elvira Lilia Nájera,Supervisor,120,48
E02465,S031,Ing. Cristian Bahena,Cashier,75,48
E02466,S031,Úrsula Lilia del Río,Cashier,75,48
E02467,S031,Sr. Javier Baeza,Stock,65,48
E02468,S031,Mateo Ojeda,Cashier,75,48
E02469,S031,Dr. Jerónimo Merino,Cashier,75,48
E02470,S031,Óliver Cristian Almaraz Uribe,Supervisor,120,48
E02471,S031,Irene Linda Castillo Lugo,Stock,65,48
E02472,S031,Clemente Enríquez,Stock,65,48
E02473,S031,José María Julio César Espinal,Stock,65,48
E02474,S031,Juan Silvano Gracia,Stock,65,48
E02475,S031,Cornelio Augusto Aponte Toro,Stock,65,48
E02476,S031,Israel Luis Calderón Naranjo,Cashier,75,48
E02477,S031,Jos de la Fuente,Cashier,75,48
E02478,S031,Salma Bueno,Floor,70,48
E02479,S031,Vanesa Rivera,Floor,70,48
E02480,S031,Jonás Benjamín Meléndez,Supervisor,120,48
E02481,S032,Miguel Darío Paredes Valverde,Supervisor,120,48
E02482,S032,Hugo Abelardo Armas Arredondo,Floor,70,48
E02483,S032,Sra. Carmen Paredes,Customer Service,85,48
E02484,S032,Jacobo Jos Montalvo Lozano,Floor,70,48
E02485,S032,Lic. Úrsula Garica,Stock,65,48
E02486,S032,Dra. Lorena Gastélum,Cashier,75,48
E02487,S032,Rodolfo Caraballo Gurule,Floor,70,48
E02488,S032,Caridad Rentería,Cashier,75,48
E02489,S032,Gustavo Héctor Almaraz,Stock,65,48
E02490,S032,Lic. Delia Muñiz,Floor,70,48
E02491,S032,Ing. Verónica Ibarra,Floor,70,48
E02492,S032,Miguel Ángel Martín Sauceda,Cashier,75,48
E02493,S032,Darío Quintanilla Dávila,Cashier,75,48
E02494,S032,Leonel Víctor Feliciano Razo,Customer Service,85,48
E02495,S032,Lucía Patricia Venegas,Cashier,75,48
E02496,S032,Alejandra Alcala,Cashier,75,48
E02497,S032,Genaro Abel Serrato Magaña,Cashier,75,48
E02498,S032,Federico Acosta Lugo,Customer Service,85,48
E02499,S032,Sr. Evelio Blanco,Customer Service,85,48
E02500,S032,Oswaldo Amador Aguilera Arce,Floor,70,48
E02501,S032,Aida Guzmán Bahena,Customer Service,85,48
E02502,S032,Lourdes Pizarro Rojas,Customer Service,85,48
E02503,S032,Srita. Ivonne Reynoso,Stock,65,48
E02504,S032,Estela Vanegas Abrego,Customer Service,85,48
E02505,S032,Hermelinda Rocío Bañuelos,Cashier,75,48
E02506,S032,Dra. Hilda Borrego,Floor,70,48
E02507,S032,Miguel Padrón Tamez,Floor,70,48
E02508,S032,Lic. Marco Antonio Reynoso,Customer Service,85,48
E02509,S032,Ing. Flavio Fonseca,Stock,65,48
E02510,S032,Gregorio René Abrego,Floor,70,48
E02511,S032,Marcela Hilda Beltrán Correa,Supervisor,120,48
E02512,S032,Genaro Alfonso Medrano Maya,Customer Service,85,48
E02513,S032,Isabela Conchita Macías Irizarry,Floor,70,48
E02514,S032,Jesús José María Velázquez Ocampo,Supervisor,120,48
E02515,S032,Trinidad Linda Riojas Ceja,Floor,70,48
E02516,S032,José Emilio Galarza Navarrete,Supervisor,120,48
E02517,S032,Nelly Bianca Mora Armas,Floor,70,48
E02518,S032,Lic. Francisco Javier Calderón,Customer Service,85,48
E02519,S032,Celia Soria Maya,Cashier,75,48
E02520,S032,Ing. Magdalena Olivas,Stock,65,48
E02521,S032,Isabela Claudia Torres Garica,Customer Service,85,48
E02522,S032,Estefanía Sessa Rosas,Stock,65,48
E02523,S032,Socorro Helena Barraza,Supervisor,120,48
E02524,S032,Darío Eugenio Malave Espinoza,Stock,65,48
E02525,S032,Noemí Loera,Customer Service,85,48
E02526,S032,Dr. Felix Mayorga,Cashier,75,48
E02527,S032,Sandra Cardona,Cashier,75,48
E02528,S032,Arcelia Arroyo,Stock,65,48
E02529,S032,Jaqueline Raya Villaseñor,Stock,65,48
E02530,S032,Dr. Francisco Guillen,Stock,65,48
E02531,S032,Marco Antonio Mayorga,Supervisor,120,48
E02532,S032,Dr. Gustavo Pedraza,Stock,65,48
E02533,S032,Carla Natalia Lemus Barragán,Stock,65,48
E02534,S032,Omar Joaquín de la Crúz,Floor,70,48
E02535,S032,Karla Marisela Serna Villareal,Floor,70,48
E02536,S032,Renato Jacobo Arevalo,Cashier,75,48
E02537,S032,Armando Salvador Esquivel,Floor,70,48
E02538,S032,Lic. Arcelia Arredondo,Floor,70,48
E02539,S032,Vicente José Luis Olivares,Stock,65,48
E02540,S032,Diego Sánchez,Floor,70,48
E02541,S032,Micaela Galván Rascón,Cashier,75,48
E02542,S032,Sr. Francisco Javier Candelaria,Stock,65,48
E02543,S032,Lic. Julia Lugo,Supervisor,120,48
E02544,S032,Wendolin Espinosa,Cashier,75,48
E02545,S032,Patricio Andrés Yáñez,Stock,65,48
E02546,S032,Sr. Rodrigo Partida,Floor,70,48
E02547,S032,Cecilia Aparicio,Cashier,75,48
E02548,S032,Patricio Pelayo,Cashier,75,48
E02549,S032,Sara Ofelia Vela,Floor,70,48
E02550,S032,Luis Miguel Altamirano Chavarría,Stock,65,48
E02551,S032,Sessa Judith Miramontes,Cashier,75,48
E02552,S032,Lic. Luis Manuel Sarabia,Stock,65,48
E02553,S032,Esteban Salvador Urbina,Supervisor,120,48
E02554,S032,Porfirio David Ibarra,Cashier,75,48
E02555,S032,Serafín Pascual Segura,Stock,65,48
E02556,S032,María Carmen Villalobos Granado,Customer Service,85,48
E02557,S032,Silvia Casares,Floor,70,48
E02558,S032,Lic. Luis Zamora,Cashier,75,48
E02559,S032,Lic. Agustín Aranda,Floor,70,48
E02560,S032,Helena Abigail Nazario,Floor,70,48
E02561,S033,Elvia Sevilla,Cashier,75,48
E02562,S033,Araceli Úrsula Guardado Verdugo,Customer Service,85,48
E02563,S033,Clara Naranjo,Cashier,75,48
E02564,S033,Lic. Ana Luisa Salcido,Cashier,75,48
E02565,S033,Silvia Sánchez,Cashier,75,48
E02566,S033,Abigail Quintanilla Valle,Cashier,75,48
E02567,S033,Juan Carlos Julio César Terán,Floor,70,48
E02568,S033,Dra. Gabriela Delgado,Cashier,75,48
E02569,S033,María José Débora Dueñas,Supervisor,120,48
E02570,S033,Abraham Lucas Anaya de la Rosa,Floor,70,48
E02571,S033,Sra. Alta  Gracia Benavídez,Supervisor,120,48
E02572,S033,Dra. Araceli Valdez,Stock,65,48
E02573,S033,Rolando Castillo Pedroza,Customer Service,85,48
E02574,S033,Rosalia Quiroz Tapia,Floor,70,48
E02575,S033,Jaqueline Ruby Partida Sauceda,Stock,65,48
E02576,S033,Jacobo Pedro Partida,Floor,70,48
E02577,S033,Magdalena Débora Cornejo Reyna,Cashier,75,48
E02578,S033,Julio César Porfirio Santillán,Floor,70,48
E02579,S033,Lic. Benito Holguín,Cashier,75,48
E02580,S033,Angélica Victoria Reyna Jaramillo,Floor,70,48
E02581,S033,Srita. Julia Razo,Cashier,75,48
E02582,S033,Sergio Sauceda Ballesteros,Supervisor,120,48
E02583,S033,Rosario Karla Villalpando,Floor,70,48
E02584,S033,Manuel Abel Castellanos Rosas,Cashier,75,48
E02585,S033,Javier Gabriel Linares,Floor,70,48
E02586,S033,Liliana Rosario Limón Griego,Stock,65,48
E02587,S033,Sr. Elias Garza,Cashier,75,48
E02588,S033,Linda Carrero,Cashier,75,48
E02589,S033,Pablo Farías Canales,Floor,70,48
E02590,S033,Srita. Ariadna Ortiz,Floor,70,48
E02591,S033,Verónica Castañeda,Stock,65,48
E02592,S033,Wendolin Mónica Casillas Gracia,Supervisor,120,48
E02593,S033,Bruno Roldán,Floor,70,48
E02594,S033,Fidel Alvarez,Stock,65,48
E02595,S033,Gonzalo Ignacio Ponce,Cashier,75,48
E02596,S033,Pascual René Negrón,Cashier,75,48
E02597,S033,Fabiola Angélica Durán,Floor,70,48
E02598,S033,Sofía Diana Rojo,Cashier,75,48
E02599,S033,Antonio Madera,Stock,65,48
E02600,S033,Elias Camilo Durán Peres,Floor,70,48
E02601,S033,Esperanza Cruz Mota,Stock,65,48
E02602,S033,Sra. Olga Rojo,Customer Service,85,48
E02603,S033,Inés Castro,Floor,70,48
E02604,S033,Dra. Alicia Casares,Customer Service,85,48
E02605,S033,Salvador Genaro Carrasco Quiñones,Customer Service,85,48
E02606,S033,Alfonso Villegas Almaraz,Stock,65,48
E02607,S033,Dra. Débora Lemus,Supervisor,120,48
E02608,S033,Dra. Ruby Tejada,Cashier,75,48
E02609,S033,Laura Natalia Terán Ozuna,Cashier,75,48
E02610,S033,Marisela Magaña Alonso,Floor,70,48
E02611,S033,Dalia Karla Cordero,Stock,65,48
E02612,S033,Rodrigo Mojica Hurtado,Customer Service,85,48
E02613,S033,María Anabel Berríos Salazar,Floor,70,48
E02614,S033,Claudio Urbina Rosario,Supervisor,120,48
E02615,S033,Aurelio Mateo Menchaca,Customer Service,85,48
E02616,S033,Eduardo Valadez,Floor,70,48
E02617,S033,Genaro Arellano,Floor,70,48
E02618,S033,Dr. Óliver Mares,Stock,65,48
E02619,S033,Fernando Timoteo Velasco,Stock,65,48
E02620,S033,Natalia Rodríquez Mora,Cashier,75,48
E02621,S033,Micaela Preciado Chávez,Stock,65,48
E02622,S033,Lic. Sessa Gastélum,Cashier,75,48
E02623,S033,Ing. Celia Blanco,Customer Service,85,48
E02624,S033,Cornelio Luis Manuel Orozco,Supervisor,120,48
E02625,S033,Sr. Lorenzo Terrazas,Customer Service,85,48
E02626,S033,Srita. Micaela Olivares,Cashier,75,48
E02627,S033,Armando Vélez,Supervisor,120,48
E02628,S033,Arcelia Anaya,Supervisor,120,48
E02629,S033,Conchita Carranza Enríquez,Floor,70,48
E02630,S033,Lic. Anel Parra,Stock,65,48
E02631,S033,Vicente Camarillo Reynoso,Customer Service,85,48
E02632,S033,Srita. Dolores Badillo,Floor,70,48
E02633,S033,Barbara Figueroa,Stock,65,48
E02634,S033,Ángela Concepción Quezada del Río,Stock,65,48
E02635,S033,Silvano René Garrido,Stock,65,48
E02636,S033,Fabiola Cynthia Lira,Floor,70,48
E02637,S033,Juan Carlos Verduzco Acuña,Cashier,75,48
E02638,S033,Ing. Claudia Peña,Stock,65,48
E02639,S033,Dr. Eduardo Castellanos,Floor,70,48
E02640,S033,Adriana Esperanza Verdugo Téllez,Floor,70,48
E02641,S034,Alvaro Valdés Castellanos,Cashier,75,48
E02642,S034,Cristina Roybal,Cashier,75,48
E02643,S034,Ing. Armando Durán,Cashier,75,48
E02644,S034,Isaac José Manuél Romero,Supervisor,120,48
E02645,S034,Wilfrido Casanova Garza,Stock,65,48
E02646,S034,Jonás Laureano Sarabia,Cashier,75,48
E02647,S034,Arcelia Amalia Loya,Floor,70,48
E02648,S034,Camilo Jesús Alemán,Floor,70,48
E02649,S034,Olivia Negrete,Floor,70,48
E02650,S034,Ilse Blanco Arriaga,Cashier,75,48
E02651,S034,Vicente Beltrán Rivera,Cashier,75,48
E02652,S034,Ing. Uriel Noriega,Cashier,75,48
E02653,S034,Dr. Eduardo Barraza,Stock,65,48
E02654,S034,Lic. Teodoro Terán,Floor,70,48
E02655,S034,Florencia Gaytán Escamilla,Floor,70,48
E02656,S034,Joaquín Rodarte Terrazas,Customer Service,85,48
E02657,S034,Emiliano Olivas Zarate,Stock,65,48
E02658,S034,Dra. Hilda Alcala,Floor,70,48
E02659,S034,Mercedes Jaqueline Osorio,Stock,65,48
E02660,S034,Araceli Soledad Tórrez,Stock,65,48
E02661,S034,Ana Olga Salcedo,Cashier,75,48
E02662,S034,Sr. Leonardo Rosas,Cashier,75,48
E02663,S034,Ing. Oswaldo Marín,Cashier,75,48
E02664,S034,Mayte Rosas,Customer Service,85,48
E02665,S034,Eugenia Corrales,Cashier,75,48
E02666,S034,Asunción Barbara Rico,Floor,70,48
E02667,S034,Ana Luisa Gallardo Arriaga,Cashier,75,48
E02668,S034,Sr. Felipe Munguía,Floor,70,48
E02669,S034,Citlali Villalobos,Customer Service,85,48
E02670,S034,María José Mayte Gil Mendoza,Floor,70,48
E02671,S034,José Carlos David Riojas,Cashier,75,48
E02672,S034,Natalia Esther Collado Orozco,Customer Service,85,48
E02673,S034,Ing. Carlota Mora,Stock,65,48
E02674,S034,Reina Espino Mora,Cashier,75,48
E02675,S034,Vicente Menéndez Ochoa,Supervisor,120,48
E02676,S034,Felipe Ramiro Rico Díaz,Cashier,75,48
E02677,S034,Ing. Diana Ramón,Supervisor,120,48
E02678,S034,Sra. Celia Esquibel,Cashier,75,48
E02679,S034,Tomás Carlos Camacho,Cashier,75,48
E02680,S034,José María Robles,Cashier,75,48
E02681,S034,Bruno Augusto Castillo,Customer Service,85,48
E02682,S034,Ing. Ángel Gurule,Stock,65,48
E02683,S034,Lic. Carla Guerra,Cashier,75,48
E02684,S034,Amador Jurado Castañeda,Floor,70,48
E02685,S034,Manuel Nevárez Orosco,Floor,70,48
E02686,S034,Gloria Elizondo Parra,Supervisor,120,48
E02687,S034,Wendolin Aldonza Gaitán Medrano,Customer Service,85,48
E02688,S034,Micaela Camila Rangel,Floor,70,48
E02689,S034,Oswaldo Julio César Tovar Valdés,Floor,70,48
E02690,S034,Timoteo Pascual Aguayo,Floor,70,48
E02691,S034,Cornelio Daniel Zepeda Guardado,Stock,65,48
E02692,S034,Clemente Uriel Briseño,Cashier,75,48
E02693,S034,Amador Rangel Cavazos,Floor,70,48
E02694,S034,Eduardo Eric Cisneros Perea,Floor,70,48
E02695,S034,Dra. Hermelinda Bustos,Stock,65,48
E02696,S034,Aldo Leyva Zepeda,Cashier,75,48
E02697,S034,Asunción Armas,Cashier,75,48
E02698,S034,Paulina Vega Garrido,Stock,65,48
E02699,S034,Noelia Orosco Solano,Customer Service,85,48
E02700,S034,Lic. Adela Gastélum,Cashier,75,48
E02701,S034,Armando Esteban Ozuna Mojica,Cashier,75,48
E02702,S034,Rocío Elvira Gollum Portillo,Stock,65,48
E02703,S034,Óscar Acevedo Ramón,Cashier,75,48
E02704,S034,Srita. Paulina Carranza,Cashier,75,48
E02705,S034,Frida Porras Vergara,Cashier,75,48
E02706,S034,Daniela Leticia Urrutia,Customer Service,85,48
E02707,S034,Juana Treviño Alejandro,Cashier,75,48
E02708,S034,Marcos Cintrón,Cashier,75,48
E02709,S034,Gerónimo Bernal Peres,Cashier,75,48
E02710,S034,Mariana Lebrón,Cashier,75,48
E02711,S034,Dra. Ofelia Roybal,Supervisor,120,48
E02712,S034,Cornelio José Manuél Gamez Pichardo,Floor,70,48
E02713,S034,Víctor Omar Muñoz,Stock,65,48
E02714,S034,Ángela Carrasco,Stock,65,48
E02715,S034,Reynaldo Lorenzo Arredondo Chapa,Cashier,75,48
E02716,S034,Srita. Clara Valenzuela,Cashier,75,48
E02717,S034,Dr. Mateo Carrera,Cashier,75,48
E02718,S034,Mariana Aguayo de la O,Customer Service,85,48
E02719,S034,Ángela Ana María Naranjo,Stock,65,48
E02720,S034,Omar Báez,Floor,70,48
E02721,S035,Luz Nancy Montenegro Esparza,Cashier,75,48
E02722,S035,Frida Ariadna Juárez,Cashier,75,48
E02723,S035,Dalia Alma Oquendo Ulloa,Cashier,75,48
E02724,S035,Alvaro Reynoso Niño,Cashier,75,48
E02725,S035,Dra. Rocío Cabán,Supervisor,120,48
E02726,S035,Porfirio Menéndez Lugo,Stock,65,48
E02727,S035,Abril Rocío Mascareñas Arteaga,Customer Service,85,48
E02728,S035,Dr. Ramón Niño,Cashier,75,48
E02729,S035,Federico Zeferino Alonso Covarrubias,Stock,65,48
E02730,S035,Ing. Juan Anguiano,Floor,70,48
E02731,S035,Ing. Rolando Ceja,Supervisor,120,48
E02732,S035,Hugo Federico Canales,Supervisor,120,48
E02733,S035,Humberto Mayorga Bermúdez,Cashier,75,48
E02734,S035,Abraham Lara,Cashier,75,48
E02735,S035,Sr. Jerónimo Domínguez,Floor,70,48
E02736,S035,María Elena Naranjo Acevedo,Cashier,75,48
E02737,S035,Sra. Amelia Tijerina,Cashier,75,48
E02738,S035,Conchita Muñiz,Stock,65,48
E02739,S035,Srita. María Elena Brito,Stock,65,48
E02740,S035,Sr. Julio Maestas,Cashier,75,48
E02741,S035,Magdalena Ayala Ceballos,Floor,70,48
E02742,S035,Gerónimo Pablo Cepeda Carranza,Stock,65,48
E02743,S035,Sr. Eloy Patiño,Cashier,75,48
E02744,S035,Ing. Armando Luna,Cashier,75,48
E02745,S035,Lic. Úrsula Rosado,Stock,65,48
E02746,S035,Celia Verdugo Reyes,Cashier,75,48
E02747,S035,Minerva Anabel Bravo Lemus,Cashier,75,48
E02748,S035,Lilia Altamirano,Cashier,75,48
E02749,S035,Darío Rodolfo Guerrero Padrón,Cashier,75,48
E02750,S035,Diana Borrego Badillo,Floor,70,48
E02751,S035,Sr. Iván Gutiérrez,Stock,65,48
E02752,S035,Tania Celia Arriaga,Customer Service,85,48
E02753,S035,Reina Guadalupe Alvarado,Supervisor,120,48
E02754,S035,Elias Villagómez Aguirre,Supervisor,120,48
E02755,S035,Leonel Serafín Jaimes,Customer Service,85,48
E02756,S035,Maximiliano Abelardo Almonte Maya,Cashier,75,48
E02757,S035,Esperanza Carmen Velázquez Gutiérrez,Cashier,75,48
E02758,S035,Ing. Daniel Galarza,Cashier,75,48
E02759,S035,Cornelio Camilo Guardado,Stock,65,48
E02760,S035,Dra. Eugenia Páez,Supervisor,120,48
E02761,S035,Perla Violeta Urrutia Robledo,Stock,65,48
E02762,S035,Abigail Leticia Ramón Nieves,Floor,70,48
E02763,S035,Esteban Gastélum Puga,Stock,65,48
E02764,S035,Verónica Diana Zapata Gollum,Cashier,75,48
E02765,S035,Ing. Bianca de Anda,Stock,65,48
E02766,S035,Srita. Carla Rivas,Floor,70,48
E02767,S035,Ricardo Isaac Sierra Esparza,Floor,70,48
E02768,S035,Rufino Villagómez,Stock,65,48
E02769,S035,María Teresa Barajas,Cashier,75,48
E02770,S035,Mónica Rivera Chavarría,Cashier,75,48
E02771,S035,Emiliano Gabriel Alarcón,Floor,70,48
E02772,S035,Catalina Barragán,Supervisor,120,48
E02773,S035,Cynthia Lovato Arroyo,Floor,70,48
E02774,S035,Lic. Miguel Hernández,Cashier,75,48
E02775,S035,Clemente Claudio Magaña,Cashier,75,48
E02776,S035,Jonás Valverde Vázquez,Floor,70,48
E02777,S035,Cristina Ulloa,Stock,65,48
E02778,S035,Irene Quintanilla,Cashier,75,48
E02779,S035,Isaac Fajardo,Floor,70,48
E02780,S035,Lic. Leonardo Valladares,Stock,65,48
E02781,S035,Dra. Laura Mojica,Floor,70,48
E02782,S035,Sr. Luis Brito,Supervisor,120,48
E02783,S035,Teresa Carlota Vanegas Moreno,Floor,70,48
E02784,S035,Indira Leticia Badillo Pantoja,Floor,70,48
E02785,S035,Gilberto Gamboa,Floor,70,48
E02786,S035,Rolando Estrada Cuellar,Stock,65,48
E02787,S035,Carlota Alcaraz,Cashier,75,48
E02788,S035,Héctor Almonte,Floor,70,48
E02789,S035,Agustín Gerardo Solís,Floor,70,48
E02790,S035,Sra. Anabel Ávalos,Cashier,75,48
E02791,S035,Dra. Virginia Longoria,Cashier,75,48
E02792,S035,Julia Gabriela Contreras,Stock,65,48
E02793,S035,Rosalia Granado Collado,Floor,70,48
E02794,S035,Ing. Anel Abrego,Stock,65,48
E02795,S035,Yeni Robles,Cashier,75,48
E02796,S035,Zoé Teresa Cruz Enríquez,Stock,65,48
E02797,S035,Jorge Olivárez Espinoza,Floor,70,48
E02798,S035,Yolanda Beltrán Leal,Cashier,75,48
E02799,S035,Ángela Muñiz,Floor,70,48
E02800,S035,Mario Genaro Flores Gonzales,Floor,70,48
E02801,S036,Jerónimo Antonio Aponte,Stock,65,48
E02802,S036,Rafaél Abraham del Río Sandoval,Cashier,75,48
E02803,S036,Silvano Soto,Customer Service,85,48
E02804,S036,Ing. Gustavo Cano,Cashier,75,48
E02805,S036,Juana Nayeli Garay,Stock,65,48
E02806,S036,Flavio Montemayor,Supervisor,120,48
E02807,S036,Elena Lilia Abrego Bueno,Stock,65,48
E02808,S036,Fernando Zambrano,Supervisor,120,48
E02809,S036,Sessa Martha Moya Valenzuela,Stock,65,48
E02810,S036,Rodrigo Rodolfo Vanegas Duarte,Stock,65,48
E02811,S036,René Saiz,Floor,70,48
E02812,S036,Sr. Gonzalo Hernandes,Floor,70,48
E02813,S036,Blanca Blanca Zayas,Cashier,75,48
E02814,S036,Héctor Camarillo,Floor,70,48
E02815,S036,Laura Emilia Brito Baca,Cashier,75,48
E02816,S036,Jerónimo Nieto Fuentes,Stock,65,48
E02817,S036,Ing. Celia Frías,Customer Service,85,48
E02818,S036,Rosa Torres,Stock,65,48
E02819,S036,Rafaél Serrano,Floor,70,48
E02820,S036,Elvia Asunción Segovia Parra,Customer Service,85,48
E02821,S036,Israel Zeferino Quintanilla Ávalos,Cashier,75,48
