employee_id,employee_name,store_id,role,hourly_wage_mxn,scheduled_hours,regular_hours,overtime_hours,regular_cost_mxn,overtime_penalty_cost_mxn,total_labor_cost_mxn
E03945,Conchita Rebeca Salinas Suárez,S050,Stock,65,24,24,0,1560,0.0,1560.0
E03946,Jos José Manuél Candelaria Collado,S050,Customer Service,85,56,48,8,4080,1360.0,5440.0
E03947,Darío Jacinto Córdova Chacón,S050,Floor,70,24,24,0,1680,0.0,1680.0
E03948,Carla Frida de la Fuente Zúñiga,S050,Cashier,75,56,48,8,3600,1200.0,4800.0
E03949,Claudia Teresa Ballesteros,S050,Cashier,75,56,48,8,3600,1200.0,4800.0
E03950,Ana Soledad Segovia Rael,S050,Floor,70,24,24,0,1680,0.0,1680.0
E03951,Ing. Pablo Alvarado,S050,Cashier,75,56,48,8,3600,1200.0,4800.0
E03952,Héctor Huerta Nava,S050,Supervisor,120,24,24,0,2880,0.0,2880.0
E03953,María Luisa Indira Núñez,S050,Cashier,75,56,48,8,3600,1200.0,4800.0
E03954,Elisa Clara Treviño,S050,Customer Service,85,32,32,0,2720,0.0,2720.0
E03955,Elias Iglesias Barrera,S050,Customer Service,85,24,24,0,2040,0.0,2040.0
E03956,Eric Daniel Miranda Arias,S050,Floor,70,8,8,0,560,0.0,560.0
E03957,Alicia de la O Blanco,S050,Stock,65,8,8,0,520,0.0,520.0
E03958,Frida María José Quezada,S050,Cashier,75,56,48,8,3600,1200.0,4800.0
E03959,Úrsula Soto,S050,Stock,65,8,8,0,520,0.0,520.0
E03960,Marcela Ulibarri Jiménez,S050,Cashier,75,40,40,0,3000,0.0,3000.0
E03961,Karla Sara Gómez,S050,Customer Service,85,8,8,0,680,0.0,680.0
E03962,Amalia Carolina Guzmán Saavedra,S050,Cashier,75,32,32,0,2400,0.0,2400.0
E03963,Sr. José Eduardo Rubio,S050,Cashier,75,24,24,0,1800,0.0,1800.0
E03964,Dr. Vicente Rascón,S050,Cashier,75,16,16,0,1200,0.0,1200.0
E03965,Adán Rodrigo Coronado,S050,Cashier,75,8,8,0,600,0.0,600.0
E03966,Srita. Tania Rivero,S050,Cashier,75,8,8,0,600,0.0,600.0
E03967,Mateo Olivárez,S050,Floor,70,8,8,0,560,0.0,560.0
E03968,Margarita Farías,S050,Cashier,75,8,8,0,600,0.0,600.0
E03971,Cristina Alta  Gracia Bonilla Valadez,S050,Floor,70,8,8,0,560,0.0,560.0
E03983,María Úrsula Valdez,S050,Customer Service,85,8,8,0,680,0.0,680.0
